time	N1	N2
206.400000	3.693777	49.788847
206.800000	3.893978	50.693914
207.200000	4.022252	51.689278
207.600000	4.089341	52.781108
208.000000	4.120269	53.970807
208.400000	0.867000	10.516750
208.800000	1.577283	24.662640
209.200000	2.046701	43.223240
209.600000	2.218084	48.967555
210.000000	2.351648	50.484288
210.400000	2.497202	51.656055
210.800000	2.624026	52.900086
211.200000	2.707682	54.249570
211.600000	2.751968	55.704966
212.000000	2.772485	57.261881
212.400000	0.487750	11.146250
212.800000	0.898778	20.874295
213.200000	1.195085	35.301580
213.600000	1.298421	40.210373
214.000000	1.380605	41.916206
214.400000	1.478535	43.410832
214.800000	1.569128	45.010799
215.200000	1.630932	46.740021
215.600000	1.664200	48.596253
216.000000	1.679729	50.572287
216.400000	0.239500	9.724250
216.800000	0.464330	15.383956
217.200000	0.654810	24.742242
217.600000	0.734438	28.566793
218.000000	0.806243	30.330835
218.400000	0.894348	32.014007
218.800000	0.976676	33.837549
219.200000	1.033040	35.819395
219.600000	1.063415	37.957975
220.000000	1.077598	40.246771
220.400000	0.175250	7.982500
220.800000	0.340848	11.675514
221.200000	0.494688	18.244563
221.600000	0.567843	21.351603
222.000000	0.636681	22.976938
222.400000	0.720146	24.582148
222.800000	0.797298	26.341508
223.200000	0.849759	28.272982
223.600000	0.877928	30.379094
224.000000	0.891060	32.657838
224.400000	0.131500	6.404250
224.800000	0.269033	9.048178
225.200000	0.404494	14.189277
225.600000	0.473675	16.860787
226.000000	0.541428	18.301752
226.400000	0.624452	19.735682
226.800000	0.701421	21.320278
227.200000	0.753806	23.075508
227.600000	0.781943	25.007984
228.000000	0.795062	27.120578
228.400000	0.098000	5.331000
228.800000	0.206012	7.361822
229.200000	0.325644	11.587725
229.600000	0.393573	14.005589
230.000000	0.461264	15.289430
230.400000	0.544280	16.559823
230.800000	0.621248	17.970889
231.200000	0.673632	19.544081
231.600000	0.701770	21.288593
232.000000	0.714888	23.210651
232.400000	0.079000	4.631000
232.800000	0.167488	6.272291
233.200000	0.271577	9.616350
233.600000	0.340892	11.671054
234.000000	0.418313	12.821603
234.400000	0.516391	13.973470
234.800000	0.609422	15.259799
235.200000	0.673743	16.701509
235.600000	0.708592	18.309294
236.000000	0.724906	20.091519
236.400000	0.069000	4.062500
236.800000	0.148073	5.462437
237.200000	0.243052	8.358680
237.600000	0.306107	10.219530
238.000000	0.373407	11.259206
238.400000	0.456394	12.296202
238.800000	0.533359	13.456999
239.200000	0.585743	14.762340
239.600000	0.613881	16.223635
240.000000	0.626999	17.850526
240.400000	0.065250	3.664500
240.800000	0.140423	4.929041
241.200000	0.232092	7.560550
241.600000	0.298104	9.251076
242.000000	0.375185	10.202674
242.400000	0.473236	11.158101
242.800000	0.566265	12.231595
243.200000	0.630587	13.443247
243.600000	0.665435	14.805038
244.000000	0.681749	16.327575
244.400000	0.076750	3.276750
244.800000	0.165409	4.410654
245.200000	0.274100	6.892503
245.600000	0.353881	8.569084
246.000000	0.440113	9.461648
246.400000	0.541347	10.337465
246.800000	0.632347	11.321648
247.200000	0.693334	12.435271
247.600000	0.725864	13.690638
248.000000	0.740985	15.098930
248.400000	0.086250	3.011750
248.800000	0.184122	4.210595
249.200000	0.306742	6.804363
249.600000	0.406747	8.488975
250.000000	0.526426	9.320481
250.400000	0.672788	10.119438
250.800000	0.806784	11.017404
251.200000	0.897256	12.035741
251.600000	0.945652	13.186764
252.000000	0.968173	14.481914
252.400000	0.122500	3.028250
252.800000	0.260070	4.451464
253.200000	0.425129	7.751847
253.600000	0.554133	9.729469
254.000000	0.706866	10.577502
254.400000	0.893665	11.356573
254.800000	1.066998	12.228530
255.200000	1.185770	13.216834
255.600000	1.249904	14.333568
256.000000	1.279889	15.589761
256.400000	0.247750	3.129000
256.800000	0.532747	5.312310
257.200000	0.897572	10.764291
257.600000	1.226425	14.036175
